weight,name,tags,path
0,Total Population,ancestry,data/columns/us/census/acs/B04002/B04002001.json
0,Afghan Population,ancestry,data/columns/us/census/acs/B04002/B04002002.json
0,Albanian Population,ancestry,data/columns/us/census/acs/B04002/B04002003.json
0,Alsatian Population,ancestry,data/columns/us/census/acs/B04002/B04002004.json
0,American Population,ancestry,data/columns/us/census/acs/B04002/B04002005.json
0,Arab Population,ancestry,data/columns/us/census/acs/B04002/B04002006.json
0,Egyptian Arab Second Ancestry Reported Population,ancestry,data/columns/us/census/acs/B04002/B04002007.json
0,Iraqi Arab Second Ancestry Reported Population,ancestry,data/columns/us/census/acs/B04002/B04002008.json
0,Jordanian Arab Second Ancestry Reported Population,ancestry,data/columns/us/census/acs/B04002/B04002009.json
0,Lebanese Arab Second Ancestry Reported Population,ancestry,data/columns/us/census/acs/B04002/B04002010.json
0,Moroccan Arab Second Ancestry Reported Population,ancestry,data/columns/us/census/acs/B04002/B04002011.json
0,Palestinian Arab Second Ancestry Reported Population,ancestry,data/columns/us/census/acs/B04002/B04002012.json
0,Syrian Arab Second Ancestry Reported Population,ancestry,data/columns/us/census/acs/B04002/B04002013.json
0,Arab Population,ancestry,data/columns/us/census/acs/B04002/B04002014.json
0,Other Arab Arab Second Ancestry Reported Population,ancestry,data/columns/us/census/acs/B04002/B04002015.json
0,Armenian Population,ancestry,data/columns/us/census/acs/B04002/B04002016.json
0,Assyrian/Chaldean/Syriac Population,ancestry,data/columns/us/census/acs/B04002/B04002017.json
0,Australian Population,ancestry,data/columns/us/census/acs/B04002/B04002018.json
0,Austrian Population,ancestry,data/columns/us/census/acs/B04002/B04002019.json
0,Basque Population,ancestry,data/columns/us/census/acs/B04002/B04002020.json
0,Belgian Population,ancestry,data/columns/us/census/acs/B04002/B04002021.json
0,Brazilian Population,ancestry,data/columns/us/census/acs/B04002/B04002022.json
0,British Population,ancestry,data/columns/us/census/acs/B04002/B04002023.json
0,Bulgarian Population,ancestry,data/columns/us/census/acs/B04002/B04002024.json
0,Cajun Population,ancestry,data/columns/us/census/acs/B04002/B04002025.json
0,Canadian Population,ancestry,data/columns/us/census/acs/B04002/B04002026.json
0,Carpatho Rusyn Population,ancestry,data/columns/us/census/acs/B04002/B04002027.json
