weight,name,tags,path
0,Civilian Employed Population 16 Years and Over,employment,data/columns/us/census/acs/C24060/C24060001.json
0,"Management, business, science, and arts occupations in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060002.json
0,Service occupations in Civilian Employed Population 16 Years and Over,employment,data/columns/us/census/acs/C24060/C24060003.json
0,Sales and office occupations in Civilian Employed Population 16 Years and Over,employment,data/columns/us/census/acs/C24060/C24060004.json
0,"Natural resources, construction, and maintenance occupations in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060005.json
0,"Production, transportation, and material moving occupations in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060006.json
0,Employee of private company workers in Civilian Employed Population 16 Years and Over,employment,data/columns/us/census/acs/C24060/C24060007.json
0,"Management, business, science, and arts occupations Employee of private company workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060008.json
0,Service occupations Employee of private company workers Occupation in Civilian Employed Population 16 Years and Over,employment,data/columns/us/census/acs/C24060/C24060009.json
0,Sales and office occupations Employee of private company workers Occupation in Civilian Employed Population 16 Years and Over,employment,data/columns/us/census/acs/C24060/C24060010.json
0,"Natural resources, construction, and maintenance occupations Employee of private company workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060011.json
0,"Production, transportation, and material moving occupations Employee of private company workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060012.json
0,Self-employed in own incorporated business workers in Civilian Employed Population 16 Years and Over,employment,data/columns/us/census/acs/C24060/C24060013.json
0,"Management, business, science, and arts occupations Self-employed in own incorporated business workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060014.json
0,Service occupations Self-employed in own incorporated business workers Occupation in Civilian Employed Population 16 Years and Over,employment,data/columns/us/census/acs/C24060/C24060015.json
0,Sales and office occupations Self-employed in own incorporated business workers Occupation in Civilian Employed Population 16 Years and Over,employment,data/columns/us/census/acs/C24060/C24060016.json
0,"Natural resources, construction, and maintenance occupations Self-employed in own incorporated business workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060017.json
0,"Production, transportation, and material moving occupations Self-employed in own incorporated business workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060018.json
0,Private not-for-profit wage and salary workers in Civilian Employed Population 16 Years and Over,employment,data/columns/us/census/acs/C24060/C24060019.json
0,"Management, business, science, and arts occupations Private not-for-profit wage and salary workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060020.json
0,Service occupations Private not-for-profit wage and salary workers Occupation in Civilian Employed Population 16 Years and Over,employment,data/columns/us/census/acs/C24060/C24060021.json
0,Sales and office occupations Private not-for-profit wage and salary workers Occupation in Civilian Employed Population 16 Years and Over,employment,data/columns/us/census/acs/C24060/C24060022.json
0,"Natural resources, construction, and maintenance occupations Private not-for-profit wage and salary workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060023.json
0,"Production, transportation, and material moving occupations Private not-for-profit wage and salary workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060024.json
0,"Local, state, and federal government workers in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060025.json
0,"Management, business, science, and arts occupations Local, state, and federal government workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060026.json
0,"Service occupations Local, state, and federal government workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060027.json
0,"Sales and office occupations Local, state, and federal government workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060028.json
0,"Natural resources, construction, and maintenance occupations Local, state, and federal government workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060029.json
0,"Production, transportation, and material moving occupations Local, state, and federal government workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060030.json
0,Self-employed in own not incorporated business workers and unpaid family workers in Civilian Employed Population 16 Years and Over,employment,data/columns/us/census/acs/C24060/C24060031.json
0,"Management, business, science, and arts occupations Self-employed in own not incorporated business workers and unpaid family workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060032.json
0,Service occupations Self-employed in own not incorporated business workers and unpaid family workers Occupation in Civilian Employed Population 16 Years and Over,employment,data/columns/us/census/acs/C24060/C24060033.json
0,Sales and office occupations Self-employed in own not incorporated business workers and unpaid family workers Occupation in Civilian Employed Population 16 Years and Over,employment,data/columns/us/census/acs/C24060/C24060034.json
0,"Natural resources, construction, and maintenance occupations Self-employed in own not incorporated business workers and unpaid family workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060035.json
0,"Production, transportation, and material moving occupations Self-employed in own not incorporated business workers and unpaid family workers Occupation in Civilian Employed Population 16 Years and Over",employment,data/columns/us/census/acs/C24060/C24060036.json
