weight,name,tags,path
0,Margin of error for Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR001.json
0,Margin of error for Same house 1 year ago in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR002.json
0,Margin of error for Different house in Puerto Rico 1 year ago in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR003.json
0,Margin of error for Same city or town Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR004.json
0,Margin of error for Same municipio Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year Same city or town in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR005.json
0,Margin of error for Different municipio Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year Same city or town in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR006.json
0,Margin of error for Elsewhere in Puerto Rico Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR007.json
0,Margin of error for Same municipio Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year Elsewhere in Puerto Rico in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR008.json
0,Margin of error for Different municipio Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year Elsewhere in Puerto Rico in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR009.json
0,Margin of error for United States 1 year ago in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR010.json
0,Margin of error for Northeast United States 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR011.json
0,Margin of error for Midwest United States 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR012.json
0,Margin of error for South United States 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR013.json
0,Margin of error for West United States 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR014.json
0,Margin of error for Elsewhere 1 year ago in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR015.json
0,Margin of error for U.S. Island Areas Elsewhere 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR016.json
0,Margin of error for Foreign country Elsewhere 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over in Puerto Rico,migration,data/columns/us/census/acs/B07204PR/moe/B07204PR017.json
