weight,name,tags,path
0,Margin of error for White; Black or African American Population of two or more races Detailed Race Population of two races,race,data/columns/us/census/acs/C02006/moe/C02003013.json
0,Margin of error for White; American Indian and Alaska Native Population of two or more races Detailed Race Population of two races,race,data/columns/us/census/acs/C02006/moe/C02003014.json
0,Margin of error for White; Asian Population of two or more races Detailed Race Population of two races,race,data/columns/us/census/acs/C02006/moe/C02003015.json
0,Margin of error for Black or African American; American Indian and Alaska Native Population of two or more races Detailed Race Population of two races,race,data/columns/us/census/acs/C02006/moe/C02003016.json
0,Margin of error for All other two race combinations Population of two or more races Detailed Race Population of two races,race,data/columns/us/census/acs/C02006/moe/C02003017.json
0,Margin of error for Population of three races,race,data/columns/us/census/acs/C02006/moe/C02003018.json
0,Margin of error for Population of four or more races,race,data/columns/us/census/acs/C02006/moe/C02003019.json
0,Margin of error for Total Asian Alone Population,race,data/columns/us/census/acs/C02006/moe/C02005001.json
0,"Margin of error for American Indian tribes, specified in Asian Alone Population",race,data/columns/us/census/acs/C02006/moe/C02005002.json
0,"Margin of error for Cherokee American Indian tribes, specified American Indian and Alaska Native Alone in Asian Alone Population",race,data/columns/us/census/acs/C02006/moe/C02005003.json
0,"Margin of error for Chippewa American Indian tribes, specified American Indian and Alaska Native Alone in Asian Alone Population",race,data/columns/us/census/acs/C02006/moe/C02005004.json
0,"Margin of error for Navajo American Indian tribes, specified American Indian and Alaska Native Alone in Asian Alone Population",race,data/columns/us/census/acs/C02006/moe/C02005005.json
0,"Margin of error for Sioux American Indian tribes, specified American Indian and Alaska Native Alone in Asian Alone Population",race,data/columns/us/census/acs/C02006/moe/C02005006.json
0,"Margin of error for All specified other American Indian tribes American Indian tribes, specified American Indian and Alaska Native Alone in Asian Alone Population",race,data/columns/us/census/acs/C02006/moe/C02005007.json
0,"Margin of error for Alaska Native tribes, specified in Asian Alone Population",race,data/columns/us/census/acs/C02006/moe/C02005008.json
0,Margin of error for Total Native Hawaiian and Other Pacific Islander Alone Population,race,data/columns/us/census/acs/C02006/moe/C02006001.json
0,Margin of error for Asian Indian in Native Hawaiian and Other Pacific Islander Alone Population,race,data/columns/us/census/acs/C02006/moe/C02006002.json
0,Margin of error for Chinese in Native Hawaiian and Other Pacific Islander Alone Population,race,data/columns/us/census/acs/C02006/moe/C02006003.json
0,Margin of error for Filipino in Native Hawaiian and Other Pacific Islander Alone Population,race,data/columns/us/census/acs/C02006/moe/C02006004.json
0,Margin of error for Japanese in Native Hawaiian and Other Pacific Islander Alone Population,race,data/columns/us/census/acs/C02006/moe/C02006005.json
0,Margin of error for Korean in Native Hawaiian and Other Pacific Islander Alone Population,race,data/columns/us/census/acs/C02006/moe/C02006006.json
0,Margin of error for Vietnamese in Native Hawaiian and Other Pacific Islander Alone Population,race,data/columns/us/census/acs/C02006/moe/C02006007.json
0,Margin of error for Other Asian in Native Hawaiian and Other Pacific Islander Alone Population,race,data/columns/us/census/acs/C02006/moe/C02006008.json
