weight,name,tags,path
6,Population 5 Years and Over,denominators|language,data/columns/us/census/acs/B16001/B16001001.json
1,Speak only English in Population 5 Years and Over,language,data/columns/us/census/acs/B16001/B16001002.json
5,Speaks Spanish or Spanish Creole,language,data/columns/us/census/acs/B16001/B16001003.json
0,"Speak English ""very well"" Spanish or Spanish Creole Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001004.json
0,"Speak English less than ""very well"" Spanish or Spanish Creole Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001005.json
0,"French (incl. Patois, Cajun) in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001006.json
0,"Speak English ""very well"" French (incl. Patois, Cajun) Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001007.json
0,"Speak English less than ""very well"" French (incl. Patois, Cajun) Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001008.json
0,French Creole in Population 5 Years and Over,language,data/columns/us/census/acs/B16001/B16001009.json
0,"Speak English ""very well"" French Creole Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001010.json
0,"Speak English less than ""very well"" French Creole Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001011.json
0,Italian in Population 5 Years and Over,language,data/columns/us/census/acs/B16001/B16001012.json
0,"Speak English ""very well"" Italian Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001013.json
0,"Speak English less than ""very well"" Italian Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001014.json
0,Portuguese or Portuguese Creole in Population 5 Years and Over,language,data/columns/us/census/acs/B16001/B16001015.json
0,"Speak English ""very well"" Portuguese or Portuguese Creole Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001016.json
0,"Speak English less than ""very well"" Portuguese or Portuguese Creole Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001017.json
0,German in Population 5 Years and Over,language,data/columns/us/census/acs/B16001/B16001018.json
0,"Speak English ""very well"" German Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001019.json
0,"Speak English less than ""very well"" German Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001020.json
0,Yiddish in Population 5 Years and Over,language,data/columns/us/census/acs/B16001/B16001021.json
0,"Speak English ""very well"" Yiddish Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001022.json
0,"Speak English less than ""very well"" Yiddish Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001023.json
0,Other West Germanic languages in Population 5 Years and Over,language,data/columns/us/census/acs/B16001/B16001024.json
0,"Speak English ""very well"" Other West Germanic languages Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001025.json
0,"Speak English less than ""very well"" Other West Germanic languages Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001026.json
0,Scandinavian languages in Population 5 Years and Over,language,data/columns/us/census/acs/B16001/B16001027.json
0,"Speak English ""very well"" Scandinavian languages Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001028.json
0,"Speak English less than ""very well"" Scandinavian languages Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001029.json
0,Greek in Population 5 Years and Over,language,data/columns/us/census/acs/B16001/B16001030.json
0,"Speak English ""very well"" Greek Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001031.json
0,"Speak English less than ""very well"" Greek Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001032.json
0,Russian in Population 5 Years and Over,language,data/columns/us/census/acs/B16001/B16001033.json
0,"Speak English ""very well"" Russian Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001034.json
0,"Speak English less than ""very well"" Russian Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001035.json
0,Polish in Population 5 Years and Over,language,data/columns/us/census/acs/B16001/B16001036.json
0,"Speak English ""very well"" Polish Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001037.json
0,"Speak English less than ""very well"" Polish Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001038.json
0,Serbo-Croatian in Population 5 Years and Over,language,data/columns/us/census/acs/B16001/B16001039.json
0,"Speak English ""very well"" Serbo-Croatian Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001040.json
0,"Speak English less than ""very well"" Serbo-Croatian Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001041.json
0,Other Slavic languages in Population 5 Years and Over,language,data/columns/us/census/acs/B16001/B16001042.json
0,"Speak English ""very well"" Other Slavic languages Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001043.json
0,"Speak English less than ""very well"" Other Slavic languages Language Spoken at Home in Population 5 Years and Over",language,data/columns/us/census/acs/B16001/B16001044.json
0,Armenian in Population 5 Years and Over,language,data/columns/us/census/acs/B16001/B16001045.json
