weight,name,tags,path
0,Aggregate value (dollars),costs and value|housing|families|tenure,data/columns/us/census/acs/B25110/B25110001.json
0,Moved in 2005 or later,costs and value|housing|families|tenure,data/columns/us/census/acs/B25110/B25110002.json
0,Moved in 2000 to 2004,costs and value|housing|families|tenure,data/columns/us/census/acs/B25110/B25110003.json
0,Moved in 1990 to 1999,costs and value|housing|families|tenure,data/columns/us/census/acs/B25110/B25110004.json
0,Moved in 1980 to 1989,costs and value|housing|families|tenure,data/columns/us/census/acs/B25110/B25110005.json
0,Moved in 1970 to 1979,costs and value|housing|families|tenure,data/columns/us/census/acs/B25110/B25110006.json
0,Moved in 1969 or earlier,costs and value|housing|families|tenure,data/columns/us/census/acs/B25110/B25110007.json
