weight,name,tags,path
0,Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR001.json
0,Less than high school graduate in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR002.json
0,High school graduate (includes equivalency) in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR003.json
0,Some college or associate's degree in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR004.json
0,Bachelor's degree in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR005.json
0,Graduate or professional degree in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR006.json
0,Born in Puerto Rico in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR007.json
0,Less than high school graduate Born in Puerto Rico Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR008.json
0,High school graduate (includes equivalency) Born in Puerto Rico Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR009.json
0,Some college or associate's degree Born in Puerto Rico Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR010.json
0,Bachelor's degree Born in Puerto Rico Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR011.json
0,Graduate or professional degree Born in Puerto Rico Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR012.json
0,Born in the United States in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR013.json
0,Less than high school graduate Born in the United States Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR014.json
0,High school graduate (includes equivalency) Born in the United States Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR015.json
0,Some college or associate's degree Born in the United States Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR016.json
0,Bachelor's degree Born in the United States Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR017.json
0,Graduate or professional degree Born in the United States Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR018.json
0,Native; born elsewhere in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR019.json
0,Less than high school graduate Native; born elsewhere Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR020.json
0,High school graduate (includes equivalency) Native; born elsewhere Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR021.json
0,Some college or associate's degree Native; born elsewhere Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR022.json
0,Bachelor's degree Native; born elsewhere Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR023.json
0,Graduate or professional degree Native; born elsewhere Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR024.json
0,Foreign born in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR025.json
0,Less than high school graduate Foreign born Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR026.json
0,High school graduate (includes equivalency) Foreign born Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR027.json
0,Some college or associate's degree Foreign born Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR028.json
0,Bachelor's degree Foreign born Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR029.json
0,Graduate or professional degree Foreign born Place of Birth in Population 25 Years and Over in Puerto Rico,place of birth|education,data/columns/us/census/acs/B06009PR/B06009PR030.json
