weight,name,tags,path
0,Margin of error for Total Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001001.json
0,Margin of error for American Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001002.json
0,Margin of error for Arab Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001003.json
0,Margin of error for British Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001004.json
0,Margin of error for Czech Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001005.json
0,Margin of error for Danish Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001006.json
0,Margin of error for Dutch Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001007.json
0,Margin of error for English Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001008.json
0,Margin of error for European Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001009.json
0,Margin of error for French (except Basque) Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001010.json
0,Margin of error for French Canadian Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001011.json
0,Margin of error for German Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001012.json
0,Margin of error for Greek Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001013.json
0,Margin of error for Hungarian Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001014.json
0,Margin of error for Irish Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001015.json
0,Margin of error for Italian Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001016.json
0,Margin of error for Lithuanian Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001017.json
0,Margin of error for Norwegian Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001018.json
0,Margin of error for Polish Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001019.json
0,Margin of error for Portuguese Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001020.json
0,Margin of error for Russian Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001021.json
0,Margin of error for Scotch-Irish Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001022.json
0,Margin of error for Scottish Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001023.json
0,Margin of error for Slovak Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001024.json
0,Margin of error for Subsaharan African Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001025.json
0,Margin of error for Swedish Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001026.json
0,Margin of error for Swiss Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001027.json
0,Margin of error for Ukrainian Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001028.json
0,Margin of error for Welsh Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001029.json
0,Margin of error for West Indian (except Hispanic groups) Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001030.json
0,Margin of error for Other groups Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001031.json
0,Margin of error for Unclassified or not reported Population,ancestry,data/columns/us/census/acs/C04001/moe/C04001032.json
