weight,name,tags,path
0,Total Population,race,data/columns/us/census/acs/C03002/C03002001.json
0,Not Hispanic or Latino Population,race,data/columns/us/census/acs/C03002/C03002002.json
0,White Population,race,data/columns/us/census/acs/C03002/C03002003.json
0,Black or African American Population,race,data/columns/us/census/acs/C03002/C03002004.json
0,American Indian and Alaska Native Population,race,data/columns/us/census/acs/C03002/C03002005.json
0,Asian Population,race,data/columns/us/census/acs/C03002/C03002006.json
0,Native Hawaiian and Other Pacific Islander Population,race,data/columns/us/census/acs/C03002/C03002007.json
0,Some other race Population,race,data/columns/us/census/acs/C03002/C03002008.json
0,Two or more races Population,race,data/columns/us/census/acs/C03002/C03002009.json
0,Two races including Some other race Two or more races Population,race,data/columns/us/census/acs/C03002/C03002010.json
0,"Two races excluding Some other race, and three or more races Two or more races Population",race,data/columns/us/census/acs/C03002/C03002011.json
0,Hispanic or Latino Population,race,data/columns/us/census/acs/C03002/C03002012.json
