weight,name,tags,path
1,Margin of error for Total Population,place of birth|citizenship,data/columns/us/census/acs/B05002/moe/B05002001.json
1,Margin of error for Native Population,place of birth|citizenship,data/columns/us/census/acs/B05002/moe/B05002002.json
1,Margin of error for Born in state of residence Native Place of Birth Population,place of birth|citizenship,data/columns/us/census/acs/B05002/moe/B05002003.json
1,Margin of error for Born in other state in the United States Native Place of Birth Population,place of birth|citizenship,data/columns/us/census/acs/B05002/moe/B05002004.json
1,Margin of error for Northeast Native Place of Birth Born in other state in the United States Nativity and Citizenship Status Population,place of birth|citizenship,data/columns/us/census/acs/B05002/moe/B05002005.json
1,Margin of error for Midwest Native Place of Birth Born in other state in the United States Nativity and Citizenship Status Population,place of birth|citizenship,data/columns/us/census/acs/B05002/moe/B05002006.json
1,Margin of error for South Native Place of Birth Born in other state in the United States Nativity and Citizenship Status Population,place of birth|citizenship,data/columns/us/census/acs/B05002/moe/B05002007.json
1,Margin of error for West Native Place of Birth Born in other state in the United States Nativity and Citizenship Status Population,place of birth|citizenship,data/columns/us/census/acs/B05002/moe/B05002008.json
1,Margin of error for Born outside the United States Native Place of Birth Population,place of birth|citizenship,data/columns/us/census/acs/B05002/moe/B05002009.json
1,Margin of error for Puerto Rico Native Place of Birth Born outside the United States Nativity and Citizenship Status Population,place of birth|citizenship,data/columns/us/census/acs/B05002/moe/B05002010.json
1,Margin of error for U.S. Island Areas Native Place of Birth Born outside the United States Nativity and Citizenship Status Population,place of birth|citizenship,data/columns/us/census/acs/B05002/moe/B05002011.json
1,Margin of error for Born abroad of American parent(s) Native Place of Birth Born outside the United States Nativity and Citizenship Status Population,place of birth|citizenship,data/columns/us/census/acs/B05002/moe/B05002012.json
1,Margin of error for Foreign born Population,place of birth|citizenship,data/columns/us/census/acs/B05002/moe/B05002013.json
1,Margin of error for Naturalized U.S. citizen Foreign born Place of Birth Population,place of birth|citizenship,data/columns/us/census/acs/B05002/moe/B05002014.json
1,Margin of error for Not a U.S. citizen Foreign born Place of Birth Population,place of birth|citizenship,data/columns/us/census/acs/B05002/moe/B05002015.json
