weight,name,tags,path
0,Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR001.json
0,Same house 1 year ago in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR002.json
0,Different house in Puerto Rico 1 year ago in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR003.json
0,Same Metropolitan Statistical Area Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR004.json
0,Moved from principal city Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year Same Metropolitan Statistical Area in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR005.json
0,Moved from remainder of Metropolitan Statistical Area Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year Same Metropolitan Statistical Area in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR006.json
0,Different Metropolitan Statistical Area Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR007.json
0,Moved from principal city Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year Different Metropolitan Statistical Area in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR008.json
0,Moved from remainder of Metropolitan Statistical Area Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year Different Metropolitan Statistical Area in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR009.json
0,Micropolitan Statistical Area Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR010.json
0,Moved from principal city Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year Micropolitan Statistical Area in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR011.json
0,Moved from remainder of Micropolitan Statistical Area Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year Micropolitan Statistical Area in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR012.json
0,Not in a Metropolitan or Micropolitan Statistical Area 1 year ago Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR013.json
0,United States 1 year ago in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR014.json
0,Metropolitan Statistical Area United States 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR015.json
0,Moved from principal city United States 1 year ago Geographical Mobility in the Past Year Metropolitan Statistical Area in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR016.json
0,Moved from remainder of Metropolitan Statistical Area United States 1 year ago Geographical Mobility in the Past Year Metropolitan Statistical Area in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR017.json
0,Micropolitan Statistical Area United States 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR018.json
0,Moved from principal city United States 1 year ago Geographical Mobility in the Past Year Micropolitan Statistical Area in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR019.json
0,Moved from remainder of Micropolitan Statistical Area United States 1 year ago Geographical Mobility in the Past Year Micropolitan Statistical Area in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR020.json
0,Not in a Metropolitan or Micropolitan Statistical Area 1 year ago United States 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR021.json
0,Abroad 1 year ago in Population 1 Year and Over Living in a Metropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07201PR/B07201PR022.json
