weight,name,tags,path
0,Margin of error for Total Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006001.json
0,Margin of error for Asian Indian in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006002.json
0,Margin of error for Bangladeshi in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006003.json
0,Margin of error for Cambodian in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006004.json
0,"Margin of error for Chinese , except Taiwanese in Asian Alone Population",race,data/columns/us/census/acs/B02006/moe/B02006005.json
0,Margin of error for Filipino in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006006.json
0,Margin of error for Hmong in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006007.json
0,Margin of error for Indonesian in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006008.json
0,Margin of error for Japanese in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006009.json
0,Margin of error for Korean in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006010.json
0,Margin of error for Laotian in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006011.json
0,Margin of error for Malaysian in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006012.json
0,Margin of error for Pakistani in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006013.json
0,Margin of error for Sri Lankan in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006014.json
0,Margin of error for Taiwanese in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006015.json
0,Margin of error for Thai in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006016.json
0,Margin of error for Vietnamese in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006017.json
0,Margin of error for Other Asian in Asian Alone Population,race,data/columns/us/census/acs/B02006/moe/B02006018.json
0,"Margin of error for Other Asian, not specified in Asian Alone Population",race,data/columns/us/census/acs/B02006/moe/B02006019.json
