weight,name,tags,path
0,Grandparents Living With Own Grandchildren Under 18 Years,grandparents|children|language,data/columns/us/census/acs/B10054/B10054001.json
0,Speak only English in Grandparents Living With Own Grandchildren Under 18 Years,grandparents|children|language,data/columns/us/census/acs/B10054/B10054002.json
0,Grandparent responsible for own grandchildren under 18 years Speak only English Language and Ability to Speak English of Grandparents Living With Own Grandchildren Under 18 Years,grandparents|children|language,data/columns/us/census/acs/B10054/B10054003.json
0,30 to 59 years Speak only English Language and Ability to Speak English of Grandparents Living With Own Grandchildren Under 18 Years Grandparent responsible for own grandchildren under 18 years Responsibility,grandparents|children|language,data/columns/us/census/acs/B10054/B10054004.json
0,60 years and over Speak only English Language and Ability to Speak English of Grandparents Living With Own Grandchildren Under 18 Years Grandparent responsible for own grandchildren under 18 years Responsibility,grandparents|children|language,data/columns/us/census/acs/B10054/B10054005.json
0,Grandparent not responsible for own grandchildren under 18 years Speak only English Language and Ability to Speak English of Grandparents Living With Own Grandchildren Under 18 Years,grandparents|children|language,data/columns/us/census/acs/B10054/B10054006.json
0,Speak other language in Grandparents Living With Own Grandchildren Under 18 Years,grandparents|children|language,data/columns/us/census/acs/B10054/B10054007.json
0,Speak English  “very well”  Speak other language Language and Ability to Speak English of Grandparents Living With Own Grandchildren Under 18 Years,grandparents|children|language,data/columns/us/census/acs/B10054/B10054008.json
0,Grandparent responsible for own grandchildren under 18 years Speak other language Language and Ability to Speak English of Grandparents Living With Own Grandchildren Under 18 Years Speak English  “very well”  Responsibility,grandparents|children|language,data/columns/us/census/acs/B10054/B10054009.json
0,30 to 59 years Speak other language Language and Ability to Speak English of Grandparents Living With Own Grandchildren Under 18 Years Speak English  “very well”  Responsibility Grandparent responsible for own grandchildren under 18 years,grandparents|children|language,data/columns/us/census/acs/B10054/B10054010.json
0,60 years and over Speak other language Language and Ability to Speak English of Grandparents Living With Own Grandchildren Under 18 Years Speak English  “very well”  Responsibility Grandparent responsible for own grandchildren under 18 years,grandparents|children|language,data/columns/us/census/acs/B10054/B10054011.json
0,Grandparent not responsible for own grandchildren under 18 years Speak other language Language and Ability to Speak English of Grandparents Living With Own Grandchildren Under 18 Years Speak English  “very well”  Responsibility,grandparents|children|language,data/columns/us/census/acs/B10054/B10054012.json
0,Speak English less than “very well” Speak other language Language and Ability to Speak English of Grandparents Living With Own Grandchildren Under 18 Years,grandparents|children|language,data/columns/us/census/acs/B10054/B10054013.json
0,Grandparent responsible for own grandchildren under 18 years Speak other language Language and Ability to Speak English of Grandparents Living With Own Grandchildren Under 18 Years Speak English less than “very well” Responsibility,grandparents|children|language,data/columns/us/census/acs/B10054/B10054014.json
0,30 to 59 years Speak other language Language and Ability to Speak English of Grandparents Living With Own Grandchildren Under 18 Years Speak English less than “very well” Responsibility Grandparent responsible for own grandchildren under 18 years,grandparents|children|language,data/columns/us/census/acs/B10054/B10054015.json
0,60 years and over Speak other language Language and Ability to Speak English of Grandparents Living With Own Grandchildren Under 18 Years Speak English less than “very well” Responsibility Grandparent responsible for own grandchildren under 18 years,grandparents|children|language,data/columns/us/census/acs/B10054/B10054016.json
0,Grandparent not responsible for own grandchildren under 18 years Speak other language Language and Ability to Speak English of Grandparents Living With Own Grandchildren Under 18 Years Speak English less than “very well” Responsibility,grandparents|children|language,data/columns/us/census/acs/B10054/B10054017.json
