weight,name,tags,path
0,Total Population,ancestry,data/columns/us/census/acs/C04001/C04001001.json
0,American Population,ancestry,data/columns/us/census/acs/C04001/C04001002.json
0,Arab Population,ancestry,data/columns/us/census/acs/C04001/C04001003.json
0,British Population,ancestry,data/columns/us/census/acs/C04001/C04001004.json
0,Czech Population,ancestry,data/columns/us/census/acs/C04001/C04001005.json
0,Danish Population,ancestry,data/columns/us/census/acs/C04001/C04001006.json
0,Dutch Population,ancestry,data/columns/us/census/acs/C04001/C04001007.json
0,English Population,ancestry,data/columns/us/census/acs/C04001/C04001008.json
0,European Population,ancestry,data/columns/us/census/acs/C04001/C04001009.json
0,French (except Basque) Population,ancestry,data/columns/us/census/acs/C04001/C04001010.json
0,French Canadian Population,ancestry,data/columns/us/census/acs/C04001/C04001011.json
0,German Population,ancestry,data/columns/us/census/acs/C04001/C04001012.json
0,Greek Population,ancestry,data/columns/us/census/acs/C04001/C04001013.json
0,Hungarian Population,ancestry,data/columns/us/census/acs/C04001/C04001014.json
0,Irish Population,ancestry,data/columns/us/census/acs/C04001/C04001015.json
0,Italian Population,ancestry,data/columns/us/census/acs/C04001/C04001016.json
0,Lithuanian Population,ancestry,data/columns/us/census/acs/C04001/C04001017.json
0,Norwegian Population,ancestry,data/columns/us/census/acs/C04001/C04001018.json
0,Polish Population,ancestry,data/columns/us/census/acs/C04001/C04001019.json
0,Portuguese Population,ancestry,data/columns/us/census/acs/C04001/C04001020.json
0,Russian Population,ancestry,data/columns/us/census/acs/C04001/C04001021.json
0,Scotch-Irish Population,ancestry,data/columns/us/census/acs/C04001/C04001022.json
0,Scottish Population,ancestry,data/columns/us/census/acs/C04001/C04001023.json
0,Slovak Population,ancestry,data/columns/us/census/acs/C04001/C04001024.json
0,Subsaharan African Population,ancestry,data/columns/us/census/acs/C04001/C04001025.json
0,Swedish Population,ancestry,data/columns/us/census/acs/C04001/C04001026.json
0,Swiss Population,ancestry,data/columns/us/census/acs/C04001/C04001027.json
0,Ukrainian Population,ancestry,data/columns/us/census/acs/C04001/C04001028.json
0,Welsh Population,ancestry,data/columns/us/census/acs/C04001/C04001029.json
0,West Indian (except Hispanic groups) Population,ancestry,data/columns/us/census/acs/C04001/C04001030.json
0,Other groups Population,ancestry,data/columns/us/census/acs/C04001/C04001031.json
0,Unclassified or not reported Population,ancestry,data/columns/us/census/acs/C04001/C04001032.json
