weight,name,tags,path
1,Margin of error for Occupied Housing Units,housing|physical characteristics,data/columns/us/census/acs/B25040/moe/B25040001.json
1,Margin of error for Utility gas in Occupied Housing Units,housing|physical characteristics,data/columns/us/census/acs/B25040/moe/B25040002.json
1,"Margin of error for Bottled, tank, or LP gas in Occupied Housing Units",housing|physical characteristics,data/columns/us/census/acs/B25040/moe/B25040003.json
1,Margin of error for Electricity in Occupied Housing Units,housing|physical characteristics,data/columns/us/census/acs/B25040/moe/B25040004.json
1,"Margin of error for Fuel oil, kerosene, etc. in Occupied Housing Units",housing|physical characteristics,data/columns/us/census/acs/B25040/moe/B25040005.json
1,Margin of error for Coal or coke in Occupied Housing Units,housing|physical characteristics,data/columns/us/census/acs/B25040/moe/B25040006.json
1,Margin of error for Wood in Occupied Housing Units,housing|physical characteristics,data/columns/us/census/acs/B25040/moe/B25040007.json
1,Margin of error for Solar energy in Occupied Housing Units,housing|physical characteristics,data/columns/us/census/acs/B25040/moe/B25040008.json
1,Margin of error for Other fuel in Occupied Housing Units,housing|physical characteristics,data/columns/us/census/acs/B25040/moe/B25040009.json
1,Margin of error for No fuel used in Occupied Housing Units,housing|physical characteristics,data/columns/us/census/acs/B25040/moe/B25040010.json
