weight,name,tags,path
1,Occupied Housing Units With a Householder Who Is Hispanic or Latino,housing|race|families|tenure,data/columns/us/census/acs/B25003I/B25003I001.json
1,Owner occupied in Occupied Housing Units With a Householder Who Is Hispanic or Latino,housing|race|families|tenure,data/columns/us/census/acs/B25003I/B25003I002.json
1,Renter occupied in Occupied Housing Units With a Householder Who Is Hispanic or Latino,housing|race|families|tenure,data/columns/us/census/acs/B25003I/B25003I003.json
