weight,name,tags,path
0,Total Ancestry Categories Tallied for People With One or More Ancestry Categories Reported,ancestry,data/columns/us/census/acs/B04003/B04003001.json
0,Afghan in Ancestry Categories Tallied for People With One or More Ancestry Categories Reported,ancestry,data/columns/us/census/acs/B04003/B04003002.json
0,Albanian in Ancestry Categories Tallied for People With One or More Ancestry Categories Reported,ancestry,data/columns/us/census/acs/B04003/B04003003.json
0,Alsatian in Ancestry Categories Tallied for People With One or More Ancestry Categories Reported,ancestry,data/columns/us/census/acs/B04003/B04003004.json
0,American in Ancestry Categories Tallied for People With One or More Ancestry Categories Reported,ancestry,data/columns/us/census/acs/B04003/B04003005.json
0,Arab in Ancestry Categories Tallied for People With One or More Ancestry Categories Reported,ancestry,data/columns/us/census/acs/B04003/B04003006.json
0,Egyptian Arab Total Ancestry Reported in Ancestry Categories Tallied for People With One or More Ancestry Categories Reported,ancestry,data/columns/us/census/acs/B04003/B04003007.json
0,Iraqi Arab Total Ancestry Reported in Ancestry Categories Tallied for People With One or More Ancestry Categories Reported,ancestry,data/columns/us/census/acs/B04003/B04003008.json
0,Jordanian Arab Total Ancestry Reported in Ancestry Categories Tallied for People With One or More Ancestry Categories Reported,ancestry,data/columns/us/census/acs/B04003/B04003009.json
0,Lebanese Arab Total Ancestry Reported in Ancestry Categories Tallied for People With One or More Ancestry Categories Reported,ancestry,data/columns/us/census/acs/B04003/B04003010.json
0,Moroccan Arab Total Ancestry Reported in Ancestry Categories Tallied for People With One or More Ancestry Categories Reported,ancestry,data/columns/us/census/acs/B04003/B04003011.json
0,Palestinian Arab Total Ancestry Reported in Ancestry Categories Tallied for People With One or More Ancestry Categories Reported,ancestry,data/columns/us/census/acs/B04003/B04003012.json
0,Syrian Arab Total Ancestry Reported in Ancestry Categories Tallied for People With One or More Ancestry Categories Reported,ancestry,data/columns/us/census/acs/B04003/B04003013.json
0,Arab in Ancestry Categories Tallied for People With One or More Ancestry Categories Reported,ancestry,data/columns/us/census/acs/B04003/B04003014.json
