weight,name,tags,path
0,Margin of error for People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D001.json
0,Margin of error for Male in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D002.json
0,Margin of error for Under 5 years Male in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D003.json
0,Margin of error for 5 to 9 years Male in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D004.json
0,Margin of error for 10 to 14 years Male in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D005.json
0,Margin of error for 15 to 17 years Male in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D006.json
0,Margin of error for 18 and 19 years Male in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D007.json
0,Margin of error for 20 to 24 years Male in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D008.json
0,Margin of error for 25 to 29 years Male in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D009.json
0,Margin of error for 30 to 34 years Male in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D010.json
0,Margin of error for 35 to 44 years Male in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D011.json
0,Margin of error for 45 to 54 years Male in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D012.json
0,Margin of error for 55 to 64 years Male in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D013.json
0,Margin of error for 65 to 74 years Male in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D014.json
0,Margin of error for 75 to 84 years Male in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D015.json
0,Margin of error for 85 years and over Male in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D016.json
0,Margin of error for Female in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D017.json
0,Margin of error for Under 5 years Female in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D018.json
0,Margin of error for 5 to 9 years Female in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D019.json
0,Margin of error for 10 to 14 years Female in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D020.json
0,Margin of error for 15 to 17 years Female in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D021.json
0,Margin of error for 18 and 19 years Female in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D022.json
0,Margin of error for 20 to 24 years Female in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D023.json
0,Margin of error for 25 to 29 years Female in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D024.json
0,Margin of error for 30 to 34 years Female in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D025.json
0,Margin of error for 35 to 44 years Female in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D026.json
0,Margin of error for 45 to 54 years Female in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D027.json
0,Margin of error for 55 to 64 years Female in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D028.json
0,Margin of error for 65 to 74 years Female in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D029.json
0,Margin of error for 75 to 84 years Female in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D030.json
0,Margin of error for 85 years and over Female in People Who Are Asian Alone,age|race|sex,data/columns/us/census/acs/B01001D/moe/B01001D031.json
