weight,name,tags,path
5,Population 25 Years and Over,denominators|income_education_employment|education,data/columns/us/census/acs/B15003/B15003001.json
0,No schooling completed in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003002.json
0,Nursery school in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003003.json
0,Kindergarten in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003004.json
0,1st grade in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003005.json
0,2nd grade in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003006.json
0,3rd grade in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003007.json
0,4th grade in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003008.json
0,5th grade in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003009.json
0,6th grade in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003010.json
0,7th grade in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003011.json
0,8th grade in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003012.json
0,9th grade in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003013.json
0,10th grade in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003014.json
0,11th grade in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003015.json
0,"12th grade, no diploma in Population 25 Years and Over",education,data/columns/us/census/acs/B15003/B15003016.json
2,Regular high school diploma,income_education_employment,data/columns/us/census/acs/B15003/B15003017.json
0,GED or alternative credential in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003018.json
0,"Some college, less than 1 year in Population 25 Years and Over",education,data/columns/us/census/acs/B15003/B15003019.json
0,"Some college, 1 or more years, no degree in Population 25 Years and Over",education,data/columns/us/census/acs/B15003/B15003020.json
0,Associate's degree in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003021.json
2,Bachelor's degree,income_education_employment|education,data/columns/us/census/acs/B15003/B15003022.json
2,Master's degree,income_education_employment|education,data/columns/us/census/acs/B15003/B15003023.json
0,Professional school degree in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003024.json
0,Doctorate degree in Population 25 Years and Over,education,data/columns/us/census/acs/B15003/B15003025.json
