weight,name,tags,path
0,Margin of error for Total Population in Occupied Housing Units,age|housing|tenure|physical characteristics|sex,data/columns/us/census/acs/B25033/moe/B25033001.json
0,Margin of error for Owner occupied in Population in Occupied Housing Units,age|housing|tenure|physical characteristics|sex,data/columns/us/census/acs/B25033/moe/B25033002.json
0,"Margin of error for 1, detached or attached Owner occupied Total Population in Occupied Housing Units",age|housing|tenure|physical characteristics|sex,data/columns/us/census/acs/B25033/moe/B25033003.json
0,Margin of error for 2 to 4 Owner occupied Total Population in Occupied Housing Units,age|housing|tenure|physical characteristics|sex,data/columns/us/census/acs/B25033/moe/B25033004.json
0,Margin of error for 5 or more Owner occupied Total Population in Occupied Housing Units,age|housing|tenure|physical characteristics|sex,data/columns/us/census/acs/B25033/moe/B25033005.json
0,Margin of error for Mobile home Owner occupied Total Population in Occupied Housing Units,age|housing|tenure|physical characteristics|sex,data/columns/us/census/acs/B25033/moe/B25033006.json
0,"Margin of error for Boat, RV, van, etc. Owner occupied Total Population in Occupied Housing Units",age|housing|tenure|physical characteristics|sex,data/columns/us/census/acs/B25033/moe/B25033007.json
0,Margin of error for Renter occupied in Population in Occupied Housing Units,age|housing|tenure|physical characteristics|sex,data/columns/us/census/acs/B25033/moe/B25033008.json
0,"Margin of error for 1, detached or attached Renter occupied Total Population in Occupied Housing Units",age|housing|tenure|physical characteristics|sex,data/columns/us/census/acs/B25033/moe/B25033009.json
0,Margin of error for 2 to 4 Renter occupied Total Population in Occupied Housing Units,age|housing|tenure|physical characteristics|sex,data/columns/us/census/acs/B25033/moe/B25033010.json
0,Margin of error for 5 or more Renter occupied Total Population in Occupied Housing Units,age|housing|tenure|physical characteristics|sex,data/columns/us/census/acs/B25033/moe/B25033011.json
0,Margin of error for Mobile home Renter occupied Total Population in Occupied Housing Units,age|housing|tenure|physical characteristics|sex,data/columns/us/census/acs/B25033/moe/B25033012.json
0,"Margin of error for Boat, RV, van, etc. Renter occupied Total Population in Occupied Housing Units",age|housing|tenure|physical characteristics|sex,data/columns/us/census/acs/B25033/moe/B25033013.json
