weight,name,tags,path
0,Margin of error for Population 1 Year and Over Living in a Micropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07202PR/moe/B07202PR001.json
0,Margin of error for Same house 1 year ago in Population 1 Year and Over Living in a Micropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07202PR/moe/B07202PR002.json
0,Margin of error for Different house in Puerto Rico 1 year ago in Population 1 Year and Over Living in a Micropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07202PR/moe/B07202PR003.json
0,Margin of error for Same Micropolitan Statistical Area Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Micropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07202PR/moe/B07202PR004.json
0,Margin of error for Moved from principal city Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year Same Micropolitan Statistical Area in Population 1 Year and Over Living in a Micropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07202PR/moe/B07202PR005.json
0,Margin of error for Moved from remainder of Micropolitan Statistical Area Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year Same Micropolitan Statistical Area in Population 1 Year and Over Living in a Micropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07202PR/moe/B07202PR006.json
0,Margin of error for Different Micropolitan Statistical Area Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Micropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07202PR/moe/B07202PR007.json
0,Margin of error for Metropolitan Statistical Area Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Micropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07202PR/moe/B07202PR008.json
0,Margin of error for Not in a Metropolitan or Micropolitan Statistical Area 1 year ago Different house in Puerto Rico 1 year ago Geographical Mobility in the Past Year in Population 1 Year and Over Living in a Micropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07202PR/moe/B07202PR009.json
0,Margin of error for United States 1 year ago in Population 1 Year and Over Living in a Micropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07202PR/moe/B07202PR010.json
0,Margin of error for Abroad 1 year ago in Population 1 Year and Over Living in a Micropolitan Statistical Area in Puerto Rico,migration,data/columns/us/census/acs/B07202PR/moe/B07202PR011.json
