weight,name,tags,path
0,Margin of error for Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008001.json
0,Margin of error for Male in Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008002.json
0,Margin of error for Europe Male in Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008003.json
0,Margin of error for Entered U.S. 2000 or later Male Europe Place of Birth in Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008004.json
0,Margin of error for Entered U.S. 1990 to 1999 Male Europe Place of Birth in Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008005.json
0,Margin of error for Entered U.S. before 1990 Male Europe Place of Birth in Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008006.json
0,Margin of error for Asia Male in Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008007.json
0,Margin of error for Entered U.S. 2000 or later Male Asia Place of Birth in Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008008.json
0,Margin of error for Entered U.S. 1990 to 1999 Male Asia Place of Birth in Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008009.json
0,Margin of error for Entered U.S. before 1990 Male Asia Place of Birth in Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008010.json
0,Margin of error for Latin America Male in Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008011.json
0,Margin of error for Entered U.S. 2000 or later Male Latin America Place of Birth in Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008012.json
0,Margin of error for Entered U.S. 1990 to 1999 Male Latin America Place of Birth in Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008013.json
0,Margin of error for Entered U.S. before 1990 Male Latin America Place of Birth in Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008014.json
0,Margin of error for Mexico Male Latin America Place of Birth Entered U.S. before 1990 Year of Entry in Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008015.json
0,Margin of error for Entered U.S. 2000 or later Male Latin America Place of Birth Entered U.S. before 1990 Year of Entry Mexico in Foreign-born Population,place of birth|sex,data/columns/us/census/acs/C05008/moe/C05008016.json
