weight,name,tags,path
2,Margin of error for Population 1 Year and Over in the United States,migration,data/columns/us/census/acs/B07101/moe/B07101001.json
2,Margin of error for Same residence (non-movers) in Population 1 Year and Over,migration,data/columns/us/census/acs/B07101/moe/B07101002.json
2,Margin of error for Movers within same state in Population 1 Year and Over,migration,data/columns/us/census/acs/B07101/moe/B07101003.json
2,Margin of error for Movers to different state in Population 1 Year and Over,migration,data/columns/us/census/acs/B07101/moe/B07101004.json
2,Margin of error for Northeast Movers to different state Movers Between Regions in the United States in Population 1 Year and Over,migration,data/columns/us/census/acs/B07101/moe/B07101005.json
2,Margin of error for Midwest Movers to different state Movers Between Regions in the United States in Population 1 Year and Over,migration,data/columns/us/census/acs/B07101/moe/B07101006.json
2,Margin of error for South Movers to different state Movers Between Regions in the United States in Population 1 Year and Over,migration,data/columns/us/census/acs/B07101/moe/B07101007.json
2,Margin of error for West Movers to different state Movers Between Regions in the United States in Population 1 Year and Over,migration,data/columns/us/census/acs/B07101/moe/B07101008.json
2,Margin of error for Movers from abroad in Population 1 Year and Over,migration,data/columns/us/census/acs/B07101/moe/B07101009.json
2,Margin of error for Puerto Rico Movers from abroad Movers Between Regions in the United States in Population 1 Year and Over,migration,data/columns/us/census/acs/B07101/moe/B07101010.json
2,Margin of error for U.S. Island Areas Movers from abroad Movers Between Regions in the United States in Population 1 Year and Over,migration,data/columns/us/census/acs/B07101/moe/B07101011.json
2,Margin of error for Foreign country Movers from abroad Movers Between Regions in the United States in Population 1 Year and Over,migration,data/columns/us/census/acs/B07101/moe/B07101012.json
2,Margin of error for Current residence; Northeast in Population 1 Year and Over,migration,data/columns/us/census/acs/B07101/moe/B07101013.json
2,Margin of error for Same residence (non-movers) Current residence; Northeast Movers Between Regions in the United States in Population 1 Year and Over,migration,data/columns/us/census/acs/B07101/moe/B07101014.json
2,Margin of error for Movers within same state Current residence; Northeast Movers Between Regions in the United States in Population 1 Year and Over,migration,data/columns/us/census/acs/B07101/moe/B07101015.json
