weight,name,tags,path
0,Margin of error for Total Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002001.json
0,Margin of error for American Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002002.json
0,Margin of error for Arab Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002003.json
0,Margin of error for British Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002004.json
0,Margin of error for Czech Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002005.json
0,Margin of error for Danish Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002006.json
0,Margin of error for Dutch Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002007.json
0,Margin of error for English Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002008.json
0,Margin of error for European Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002009.json
0,Margin of error for French (except Basque) Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002010.json
0,Margin of error for French Canadian Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002011.json
0,Margin of error for German Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002012.json
0,Margin of error for Greek Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002013.json
0,Margin of error for Hungarian Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002014.json
0,Margin of error for Irish Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002015.json
0,Margin of error for Italian Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002016.json
0,Margin of error for Lithuanian Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002017.json
0,Margin of error for Norwegian Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002018.json
0,Margin of error for Polish Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002019.json
0,Margin of error for Portuguese Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002020.json
0,Margin of error for Russian Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002021.json
0,Margin of error for Scotch-Irish Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002022.json
0,Margin of error for Scottish Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002023.json
0,Margin of error for Slovak Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002024.json
0,Margin of error for Subsaharan African Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002025.json
0,Margin of error for Swedish Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002026.json
0,Margin of error for Swiss Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002027.json
0,Margin of error for Ukrainian Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002028.json
0,Margin of error for Welsh Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002029.json
0,Margin of error for West Indian (except Hispanic groups) Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002030.json
0,Margin of error for Other groups Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002031.json
0,Margin of error for Unclassified or not reported Population,ancestry,data/columns/us/census/acs/C04002/moe/C04002032.json
