weight,name,tags,path
0,Margin of error for Related Children Under 18 Years,families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006001.json
0,Margin of error for Income in the past 12 months below poverty level in Related Children Under 18 Years,families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006002.json
0,Margin of error for In married-couple family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years,families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006003.json
0,Margin of error for Under 5 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In married-couple family Family Type,families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006004.json
0,Margin of error for 5 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In married-couple family Family Type,families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006005.json
0,Margin of error for 6 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In married-couple family Family Type,families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006006.json
0,Margin of error for In other family Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years,families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006007.json
0,"Margin of error for Male householder, no wife present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006008.json
0,"Margin of error for Under 5 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type Male householder, no wife present Age of Related Children Under 18 Years",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006009.json
0,"Margin of error for 5 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type Male householder, no wife present Age of Related Children Under 18 Years",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006010.json
0,"Margin of error for 6 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type Male householder, no wife present Age of Related Children Under 18 Years",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006011.json
0,"Margin of error for Female householder, no husband present Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006012.json
0,"Margin of error for Under 5 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type Female householder, no husband present Age of Related Children Under 18 Years",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006013.json
0,"Margin of error for 5 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type Female householder, no husband present Age of Related Children Under 18 Years",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006014.json
0,"Margin of error for 6 to 17 years Income in the past 12 months below poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type Female householder, no husband present Age of Related Children Under 18 Years",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006015.json
0,Margin of error for Income in the past 12 months at or above poverty level in Related Children Under 18 Years,families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006016.json
0,Margin of error for In married-couple family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years,families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006017.json
0,Margin of error for Under 5 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In married-couple family Family Type,families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006018.json
0,Margin of error for 5 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In married-couple family Family Type,families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006019.json
0,Margin of error for 6 to 17 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In married-couple family Family Type,families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006020.json
0,Margin of error for In other family Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years,families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006021.json
0,"Margin of error for Male householder, no wife present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006022.json
0,"Margin of error for Under 5 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type Male householder, no wife present Age of Related Children Under 18 Years",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006023.json
0,"Margin of error for 5 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type Male householder, no wife present Age of Related Children Under 18 Years",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006024.json
0,"Margin of error for 6 to 17 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type Male householder, no wife present Age of Related Children Under 18 Years",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006025.json
0,"Margin of error for Female householder, no husband present Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006026.json
0,"Margin of error for Under 5 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type Female householder, no husband present Age of Related Children Under 18 Years",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006027.json
0,"Margin of error for 5 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type Female householder, no husband present Age of Related Children Under 18 Years",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006028.json
0,"Margin of error for 6 to 17 years Income in the past 12 months at or above poverty level Poverty Status in the Past 12 Months of Related Children Under 18 Years In other family Family Type Female householder, no husband present Age of Related Children Under 18 Years",families|age|family type|poverty|children,data/columns/us/census/acs/B17006/moe/B17006029.json
