weight,name,tags,path
0,Margin of error for Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007001.json
0,Margin of error for Enrolled in school in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007002.json
0,"Margin of error for Enrolled in nursery school, preschool in Population 3 Years and Over",education,data/columns/us/census/acs/B14007/moe/B14007003.json
0,Margin of error for Enrolled in kindergarten in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007004.json
0,Margin of error for Enrolled in grade 1 in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007005.json
0,Margin of error for Enrolled in grade 2 in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007006.json
0,Margin of error for Enrolled in grade 3 in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007007.json
0,Margin of error for Enrolled in grade 4 in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007008.json
0,Margin of error for Enrolled in grade 5 in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007009.json
0,Margin of error for Enrolled in grade 6 in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007010.json
0,Margin of error for Enrolled in grade 7 in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007011.json
0,Margin of error for Enrolled in grade 8 in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007012.json
0,Margin of error for Enrolled in grade 9 in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007013.json
0,Margin of error for Enrolled in grade 10 in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007014.json
0,Margin of error for Enrolled in grade 11 in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007015.json
0,Margin of error for Enrolled in grade 12 in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007016.json
0,"Margin of error for Enrolled in college, undergraduate years in Population 3 Years and Over",education,data/columns/us/census/acs/B14007/moe/B14007017.json
0,Margin of error for Graduate or professional school in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007018.json
0,Margin of error for Not enrolled in school in Population 3 Years and Over,education,data/columns/us/census/acs/B14007/moe/B14007019.json
