weight,name,tags,path
0,Households,families,data/columns/us/census/acs/C11016/C11016001.json
0,Family households,families,data/columns/us/census/acs/C11016/C11016002.json
0,2-person household Family households Household Type,families,data/columns/us/census/acs/C11016/C11016003.json
0,3-person household Family households Household Type,families,data/columns/us/census/acs/C11016/C11016004.json
0,4-person household Family households Household Type,families,data/columns/us/census/acs/C11016/C11016005.json
0,5-or-more person household Family households Household Type,families,data/columns/us/census/acs/C11016/C11016006.json
0,Nonfamily households,families,data/columns/us/census/acs/C11016/C11016007.json
0,1-person household Nonfamily households Household Type,families,data/columns/us/census/acs/C11016/C11016008.json
0,2-person household Nonfamily households Household Type,families,data/columns/us/census/acs/C11016/C11016009.json
0,3-person household Nonfamily households Household Type,families,data/columns/us/census/acs/C11016/C11016010.json
0,4-person household Nonfamily households Household Type,families,data/columns/us/census/acs/C11016/C11016011.json
0,5-or-more person household Nonfamily households Household Type,families,data/columns/us/census/acs/C11016/C11016012.json
